lat,lon,value
52.0922559,1.1165601,UK:nsl_dual
52.0937968,1.1162812,UK:nsl_dual
52.0904687,1.1162199,UK:nsl_dual
52.0931169,1.1164876,UK:nsl_dual
52.0866724,1.1123297,"60 mph"
52.0863163,1.1132056,"60 mph"
52.0866724,1.1123297,UK:nsl_single
52.0863163,1.1132056,UK:nsl_single
52.0618752,1.2533904,"30 mph"
52.062426,1.2531344,"30 mph"
52.0627148,1.252855,"30 mph"
52.0627476,1.2528233,"30 mph"
52.0627476,1.2528233,"30 mph"
52.0628384,1.2527116,"30 mph"
52.0620732,1.2384061,"30 mph"
52.0626843,1.2379434,"30 mph"
52.0624822,1.2380924,"30 mph"
52.061867,1.2385737,"30 mph"
52.0611846,1.2388728,"30 mph"
52.0613802,1.2388282,"30 mph"
52.053005,1.2039709,"30 mph"
52.0526096,1.2052072,"30 mph"
52.0712526,1.1630742,"40 mph"
52.0713275,1.1629562,"40 mph"
52.0712177,1.1632611,"40 mph"
52.0612104,1.1993143,"40 mph"
52.0615146,1.199775,"40 mph"
52.06137,1.1995444,"40 mph"
52.0614741,1.1994312,"40 mph"
52.0615146,1.199775,"40 mph"
52.0614923,1.1995259,"40 mph"
52.061374,1.1990738,"40 mph"
52.0673133,1.1374823,"30 mph"
52.0679152,1.1386786,"30 mph"
52.071582,1.1347768,"30 mph"
52.0716348,1.1349056,"30 mph"
52.071582,1.1347768,"30 mph"
52.0710799,1.1334047,"30 mph"
52.0712065,1.1337305,"30 mph"
52.0730429,1.1344004,"30 mph"
52.0729132,1.133992,"30 mph"
52.0808636,1.1249711,"30 mph"
52.0806765,1.1250797,"30 mph"
52.0802208,1.1252921,"30 mph"
52.0810515,1.1248142,"30 mph"
52.0804514,1.1251698,"30 mph"
52.080951,1.1248987,"30 mph"
52.0811832,1.1246233,"30 mph"
52.0812724,1.1244709,"30 mph"
52.0810515,1.1248142,"30 mph"
52.0810802,1.1276883,"30 mph"
52.0809597,1.1262075,"30 mph"
52.0722694,1.1322659,"30 mph"
52.0729132,1.133992,"30 mph"
52.0613422,1.1533167,"30 mph"
52.0619774,1.1516752,"30 mph"
52.06093,1.1543681,"30 mph"
52.0608945,1.1544566,"30 mph"
52.066733,1.1664023,"30 mph"
52.0669723,1.1667184,"30 mph"
52.0672597,1.1669981,"30 mph"
52.067977,1.1673777,"30 mph"
52.0682584,1.1676486,"30 mph"
52.0767368,1.2296779,"60 mph"
52.0719582,1.2280118,"60 mph"
52.0734467,1.2280346,"60 mph"
52.0771633,1.2298669,"60 mph"
52.0789426,1.2306274,"60 mph"
52.0801067,1.2307564,"60 mph"
52.0728582,1.2278835,"60 mph"
52.0741321,1.2283885,"60 mph"
52.0781065,1.2303049,"60 mph"
52.0760756,1.229468,"60 mph"
52.0767368,1.2296779,UK:nsl_single
52.0719582,1.2280118,UK:nsl_single
52.0734467,1.2280346,UK:nsl_single
52.0771633,1.2298669,UK:nsl_single
52.0789426,1.2306274,UK:nsl_single
52.0801067,1.2307564,UK:nsl_single
52.0728582,1.2278835,UK:nsl_single
52.0741321,1.2283885,UK:nsl_single
52.0781065,1.2303049,UK:nsl_single
52.0760756,1.229468,UK:nsl_single
52.0801067,1.2307564,"30 mph"
52.0805514,1.2310408,"30 mph"
52.0810038,1.1850845,"60 mph"
52.0806166,1.1847682,"60 mph"
52.0548367,1.1381409,"30 mph"
52.054829,1.1381788,"30 mph"
52.054829,1.1381788,"30 mph"
52.0547818,1.1384518,"30 mph"
52.0575791,1.1343089,"30 mph"
52.0576478,1.1346849,"30 mph"
52.0577611,1.134787,"30 mph"
52.0577271,1.1346607,"30 mph"
52.0576544,1.1342818,"30 mph"
52.0577271,1.1346607,"30 mph"
52.0579494,1.1358837,"30 mph"
52.0579541,1.1359015,"30 mph"
52.0579541,1.1359015,"30 mph"
52.0580167,1.1362588,"30 mph"
52.0599149,1.135022,"30 mph"
52.060327,1.1350077,"30 mph"
52.0599511,1.1350215,"30 mph"
52.0599149,1.135022,"30 mph"
52.0596617,1.135011,"30 mph"
52.0688285,1.1823575,"40 mph"
52.068782,1.1822727,"40 mph"
52.068782,1.1822727,"40 mph"
52.068834,1.1824475,"40 mph"
52.0687148,1.1825475,"40 mph"
52.0686585,1.1823491,"40 mph"
52.0687914,1.1825313,"40 mph"
52.0687006,1.1822747,"40 mph"
52.0686694,1.1824947,"40 mph"
52.0688077,1.1823028,"40 mph"
52.0688336,1.1824083,"40 mph"
52.0688169,1.1825001,"40 mph"
52.0687622,1.182551,"40 mph"
52.0687306,1.1825532,"40 mph"
52.0686868,1.1825236,"40 mph"
52.0686552,1.1824487,"40 mph"
52.0686516,1.1823975,"40 mph"
52.0686756,1.1823058,"40 mph"
52.0687308,1.1822593,"40 mph"
52.0687624,1.1822617,"40 mph"
52.0315063,1.0832874,"50 mph"
52.0314032,1.0831962,"50 mph"
52.0306879,1.0825632,"50 mph"
52.0479969,1.2084241,"30 mph"
52.047346,1.20817,"30 mph"
52.0460202,1.2074037,"30 mph"
52.047346,1.20817,"30 mph"
52.0474563,1.2073905,"30 mph"
52.0480083,1.206269,"30 mph"
52.0468603,1.2060414,"30 mph"
52.046172,1.2058766,"30 mph"
52.0483673,1.2061145,"30 mph"
52.0468075,1.2067967,"30 mph"
52.0468603,1.2060414,"30 mph"
52.0468795,1.2035383,"30 mph"
52.0478721,1.2037682,"30 mph"
52.061132,1.223785,"30 mph"
52.0612143,1.2277299,"30 mph"
52.1059112,1.2430764,"30 mph"
52.1045813,1.2496542,"30 mph"
52.1050118,1.2450617,"30 mph"
52.1048526,1.2462265,"30 mph"
52.1051312,1.2445954,"30 mph"
52.1046375,1.2482031,"30 mph"
52.1048123,1.2469193,"30 mph"
52.1053597,1.2440747,"30 mph"
52.1049433,1.2454136,"30 mph"
52.0468795,1.2035383,"30 mph"
52.0469885,1.202209,"30 mph"
52.0467805,1.2047486,"30 mph"
52.0741803,1.1460891,"30 mph"
52.0734409,1.1464732,"30 mph"
52.073626,1.1474213,"30 mph"
52.0735341,1.1462921,"30 mph"
52.0734641,1.1470743,"30 mph"
52.073732,1.1480179,"30 mph"
52.073666,1.1475463,"30 mph"
52.0734102,1.1467523,"30 mph"
52.0736315,1.1462397,"30 mph"
52.0734137,1.1466127,"30 mph"
52.0735358,1.1472564,"30 mph"
52.0734266,1.1469211,"30 mph"
52.0735341,1.1462921,"30 mph"
52.0734042,1.1458509,"30 mph"
52.0734342,1.1460589,"30 mph"
52.0693468,1.1589371,"30 mph"
52.0698176,1.1588284,"30 mph"
52.0706033,1.1586417,"30 mph"
52.069199,1.1589972,"30 mph"
52.0719368,1.1775807,"30 mph"
52.072013,1.1774806,"30 mph"
52.0707542,1.1785044,"30 mph"
52.0710874,1.1782442,"30 mph"
52.0780474,1.118758,"30 mph"
52.0783388,1.1191017,"30 mph"
52.078648,1.1192187,"30 mph"
52.0790162,1.1199904,"30 mph"
52.0795249,1.1207838,"30 mph"
52.0792145,1.1203629,"30 mph"
52.079378,1.1205533,"30 mph"
52.0735056,1.1162804,"30 mph"
52.0730273,1.116274,"30 mph"
52.0727194,1.1184648,"30 mph"
52.0725414,1.118444,"30 mph"
52.0724311,1.118234,"30 mph"
52.0724467,1.1183238,"30 mph"
52.0729617,1.1186053,"30 mph"
52.0724801,1.1184126,"30 mph"
52.0724495,1.1175042,"30 mph"
52.075243,1.1186437,"30 mph"
52.0741282,1.118459,"30 mph"
52.0737752,1.1183974,"30 mph"
52.0740498,1.118448,"30 mph"
52.0743399,1.118495,"30 mph"
52.0754921,1.118668,"30 mph"
52.0730072,1.1182733,"30 mph"
52.0743036,1.1184888,"30 mph"
52.0719803,1.1166503,"30 mph"
52.071941,1.1181845,"30 mph"
52.0719607,1.1174163,"30 mph"
52.071941,1.1181845,"30 mph"
52.0719488,1.1184913,"30 mph"
52.0709073,1.1175065,"30 mph"
52.0711233,1.1174099,"30 mph"
52.0703434,1.1174797,"30 mph"
52.0719607,1.1174163,"30 mph"
52.0834803,1.1321118,"30 mph"
52.08273,1.1285837,"30 mph"
52.0833696,1.1309977,"30 mph"
52.0830201,1.1308475,"30 mph"
52.0829278,1.1305793,"30 mph"
52.0832179,1.130987,"30 mph"
52.0620158,1.1901249,"30 mph"
52.0617852,1.190062,"30 mph"
52.0623018,1.1902415,"30 mph"
52.0606264,1.1895377,"30 mph"
52.0443021,1.1204471,"30 mph"
52.0444627,1.1209524,"30 mph"
52.0443332,1.1212808,"30 mph"
52.0447449,1.1200517,"30 mph"
52.0748183,1.0981607,"30 mph"
52.0749978,1.0979913,"30 mph"
52.074747,1.0983189,"30 mph"
52.0754906,1.097697,"30 mph"
52.0753852,1.0977559,"30 mph"
52.0515152,1.1452247,"30 mph"
52.0514871,1.1452148,"30 mph"
52.0518417,1.1454264,"30 mph"
52.0516245,1.1452912,"30 mph"
52.051756,1.1453729,"30 mph"
52.0516841,1.1453282,"30 mph"
52.0754638,1.1031894,"30 mph"
52.0759339,1.1039343,"30 mph"
52.0761074,1.1045126,"30 mph"
52.0762134,1.1049078,"30 mph"
52.0755738,1.1033251,"30 mph"
52.0753113,1.1029423,"30 mph"
52.0751621,1.1026204,"30 mph"
52.0753113,1.1029423,"30 mph"
52.1117421,1.108862,"30 mph"
52.1127075,1.1088702,"30 mph"
52.0620435,1.1828616,"30 mph"
52.0621269,1.1828312,"30 mph"
52.0636077,1.1825461,"30 mph"
52.0628611,1.1826966,"30 mph"
52.0629057,1.1773231,"30 mph"
52.0636425,1.1769316,"30 mph"
52.0652186,1.1723741,"30 mph"
52.0652101,1.1738261,"30 mph"
52.0681466,1.169812,"30 mph"
52.0684936,1.1698692,"30 mph"
52.0692341,1.168588,"30 mph"
52.0685979,1.169778,"30 mph"
52.0683433,1.1699037,"30 mph"
52.0682187,1.1698738,"30 mph"
52.0689885,1.1691364,"30 mph"
52.0707475,1.1704333,"30 mph"
52.0696213,1.1689608,"30 mph"
52.0692341,1.168588,"30 mph"
52.0698957,1.1693102,"30 mph"
52.0704096,1.1699878,"30 mph"
52.0692341,1.168588,"30 mph"
52.0682584,1.1676486,"30 mph"
52.0421298,1.2071101,"30 mph"
52.0420065,1.2078449,"30 mph"
52.0479417,1.2095253,"30 mph"
52.0466333,1.2090414,"30 mph"
52.0458331,1.2086132,"30 mph"
52.0479774,1.2095299,"30 mph"
52.0543325,1.1519263,"20 mph"
52.0541021,1.1518616,"20 mph"
52.054424,1.1520068,"20 mph"
52.0592465,1.1753403,"30 mph"
52.0601987,1.1752134,"30 mph"
52.0604399,1.1748325,"30 mph"
52.0595385,1.1739946,"30 mph"
52.0598613,1.1739495,"30 mph"
52.058501,1.1762963,"30 mph"
52.0579303,1.1765062,"30 mph"
52.07131,1.181777,"20 mph"
52.0715253,1.1815264,"20 mph"
52.0872067,1.1131623,"70 mph"
52.0864873,1.112544,"70 mph"
52.0881527,1.1128981,"70 mph"
52.0880513,1.1130671,"70 mph"
52.0875421,1.1133138,"70 mph"
52.0881065,1.1129866,"70 mph"
52.0876657,1.1133112,"70 mph"
52.0874885,1.1133045,"70 mph"
52.0877868,1.113279,"70 mph"
52.0878541,1.1132449,"70 mph"
52.0881865,1.112819,"70 mph"
52.0876039,1.1133138,"70 mph"
52.0879928,1.1131368,"70 mph"
52.0866786,1.1127069,"70 mph"
52.0872998,1.1132267,"70 mph"
52.0882145,1.1127452,"70 mph"
52.0872447,1.1131886,"70 mph"
52.0873682,1.1132602,"70 mph"
52.0874331,1.1132878,"70 mph"
52.0870003,1.1129908,"70 mph"
52.0871257,1.1131014,"70 mph"
52.0879302,1.1131918,"70 mph"
52.0877258,1.1132991,"70 mph"
52.0863143,1.1124707,"70 mph"
52.0872067,1.1131623,UK:nsl_dual
52.0864873,1.112544,UK:nsl_dual
52.0881527,1.1128981,UK:nsl_dual
52.0880513,1.1130671,UK:nsl_dual
52.0875421,1.1133138,UK:nsl_dual
52.0881065,1.1129866,UK:nsl_dual
52.0876657,1.1133112,UK:nsl_dual
52.0874885,1.1133045,UK:nsl_dual
52.0877868,1.113279,UK:nsl_dual
52.0878541,1.1132449,UK:nsl_dual
52.0881865,1.112819,UK:nsl_dual
52.0876039,1.1133138,UK:nsl_dual
52.0879928,1.1131368,UK:nsl_dual
52.0866786,1.1127069,UK:nsl_dual
52.0872998,1.1132267,UK:nsl_dual
52.0882145,1.1127452,UK:nsl_dual
52.0872447,1.1131886,UK:nsl_dual
52.0873682,1.1132602,UK:nsl_dual
52.0874331,1.1132878,UK:nsl_dual
52.0870003,1.1129908,UK:nsl_dual
52.0871257,1.1131014,UK:nsl_dual
52.0879302,1.1131918,UK:nsl_dual
52.0877258,1.1132991,UK:nsl_dual
52.0863143,1.1124707,UK:nsl_dual
52.0857775,1.1135485,"70 mph"
52.0857955,1.1132894,"70 mph"
52.0857939,1.113416,"70 mph"
52.0857131,1.1137617,"70 mph"
52.0857859,1.1131315,"70 mph"
52.0857775,1.1135485,UK:nsl_dual
52.0857955,1.1132894,UK:nsl_dual
52.0857939,1.113416,UK:nsl_dual
52.0857131,1.1137617,UK:nsl_dual
52.0857859,1.1131315,UK:nsl_dual
52.0856272,1.1146484,"60 mph"
52.0856615,1.1144078,"60 mph"
52.0855902,1.1147766,"60 mph"
52.0856515,1.1145397,"60 mph"
52.0855404,1.1148957,"60 mph"
52.0856438,1.1142474,"60 mph"
52.0855074,1.1150442,"60 mph"
52.0855975,1.1149493,"60 mph"
52.085664,1.1148314,"60 mph"
52.0857334,1.1147347,"60 mph"
52.0855074,1.1150442,"60 mph"
52.0859207,1.1145295,"60 mph"
52.0645796,1.1068366,"70 mph"
52.0645663,1.1061189,"70 mph"
52.0645792,1.1076004,"70 mph"
52.0626672,1.1106619,"60 mph"
52.0626335,1.1111516,"60 mph"
52.0626672,1.1106619,UK:nsl_single
52.0626335,1.1111516,UK:nsl_single
52.0646611,1.1182959,"30 mph"
52.0647535,1.1182138,"30 mph"
52.0646395,1.1184908,"30 mph"
52.0647082,1.1186197,"30 mph"
52.064875,1.1185437,"30 mph"
52.0647856,1.118638,"30 mph"
52.0648928,1.118377,"30 mph"
52.0646337,1.1184171,"30 mph"
52.0648411,1.1182525,"30 mph"
52.0647522,1.1186396,"30 mph"
52.0647094,1.118233,"30 mph"
52.0648746,1.1183089,"30 mph"
52.0648287,1.1186138,"30 mph"
52.0646606,1.1185567,"30 mph"
52.0646606,1.1185567,"30 mph"
52.0646398,1.1183616,"30 mph"
52.0647998,1.1182206,"30 mph"
52.064893,1.1184754,"30 mph"
52.0627167,1.110317,"60 mph"
52.0626198,1.1104664,"60 mph"
52.0627862,1.1103342,"60 mph"
52.0626384,1.1106149,"60 mph"
52.062659,1.1103598,"60 mph"
52.0626988,1.1106874,"60 mph"
52.0627893,1.1106746,"60 mph"
52.0628482,1.1105536,"60 mph"
52.0628452,1.1104419,"60 mph"
52.0627392,1.1106964,"60 mph"
52.0628252,1.1103842,"60 mph"
52.0626328,1.1104107,"60 mph"
52.0626672,1.1106619,"60 mph"
52.0626781,1.1103384,"60 mph"
52.0628514,1.1104875,"60 mph"
52.0628215,1.110634,"60 mph"
52.0628215,1.110634,"60 mph"
52.0626185,1.1105326,"60 mph"
52.062747,1.1103159,"60 mph"
52.0627167,1.110317,UK:nsl_single
52.0626198,1.1104664,UK:nsl_single
52.0627862,1.1103342,UK:nsl_single
52.0626384,1.1106149,UK:nsl_single
52.062659,1.1103598,UK:nsl_single
52.0626988,1.1106874,UK:nsl_single
52.0627893,1.1106746,UK:nsl_single
52.0628482,1.1105536,UK:nsl_single
52.0628452,1.1104419,UK:nsl_single
52.0627392,1.1106964,UK:nsl_single
52.0628252,1.1103842,UK:nsl_single
52.0626328,1.1104107,UK:nsl_single
52.0626672,1.1106619,UK:nsl_single
52.0626781,1.1103384,UK:nsl_single
52.0628514,1.1104875,UK:nsl_single
52.0628215,1.110634,UK:nsl_single
52.0628215,1.110634,UK:nsl_single
52.0626185,1.1105326,UK:nsl_single
52.062747,1.1103159,UK:nsl_single
52.0650383,1.1092226,"70 mph"
52.0646056,1.1094887,"70 mph"
52.0658244,1.1092435,"70 mph"
52.0650383,1.1092226,UK:nsl_dual
52.0646056,1.1094887,UK:nsl_dual
52.0658244,1.1092435,UK:nsl_dual
52.0641895,1.1099824,"70 mph"
52.063946,1.110553,"70 mph"
52.0642127,1.1091724,"70 mph"
52.0642424,1.1095569,"70 mph"
52.0641895,1.1099824,UK:nsl_dual
52.063946,1.110553,UK:nsl_dual
52.0642127,1.1091724,UK:nsl_dual
52.0642424,1.1095569,UK:nsl_dual
52.0358973,1.1726904,"30 mph"
52.0360615,1.1723326,"30 mph"
52.0360162,1.1723878,"30 mph"
52.0369834,1.1715359,"30 mph"
52.0367838,1.1717085,"30 mph"
52.0372842,1.1704243,"30 mph"
52.0372368,1.170562,"30 mph"
52.0368998,1.1716903,"30 mph"
52.0365786,1.1715782,"30 mph"
52.0373768,1.1702111,"30 mph"
52.0371165,1.1709111,"30 mph"
52.0369454,1.1716332,"30 mph"
52.0368367,1.1717174,"30 mph"
52.0567172,1.169096,"30 mph"
52.0557541,1.1691793,"30 mph"
52.055583,1.1692175,"30 mph"
52.0561364,1.1692092,"30 mph"
52.0563997,1.1692169,"30 mph"
52.056581,1.1691772,"30 mph"
52.0568181,1.1689506,"30 mph"
52.0539966,1.1716855,"30 mph"
52.0538767,1.1722364,"30 mph"
52.0541935,1.1712033,"30 mph"
52.0544864,1.170762,"30 mph"
52.0269077,1.1598809,"60 mph"
52.0268455,1.1574451,"60 mph"
52.0268864,1.1583037,"60 mph"
52.0267078,1.1559112,"60 mph"
52.0269055,1.1620374,"60 mph"
52.0269055,1.1620374,"60 mph"
52.0267922,1.1566863,"60 mph"
52.0269168,1.1724548,"60 mph"
52.0266141,1.1552221,"60 mph"
52.0269126,1.1740261,"60 mph"
52.0254069,1.2080049,"70 mph"
52.0254069,1.2080049,"70 mph"
52.025375,1.2076374,"70 mph"
52.0254069,1.2080049,GB:nsl_dual
52.0254069,1.2080049,GB:nsl_dual
52.025375,1.2076374,GB:nsl_dual
52.0253137,1.2080639,"70 mph"
52.0252812,1.2076589,"70 mph"
52.0253137,1.2080639,GB:nsl_dual
52.0252812,1.2076589,GB:nsl_dual
52.1042227,1.1065834,"70 mph"
52.1040289,1.1065995,"70 mph"
52.1045129,1.1064819,"70 mph"
52.1037,1.1064273,"70 mph"
52.1065607,1.1066508,"70 mph"
52.1057281,1.1069311,"70 mph"
52.1047897,1.1073693,"70 mph"
52.1046388,1.1074578,"70 mph"
52.1077057,1.1063633,"70 mph"
52.1002201,1.1098751,"70 mph"
52.1020456,1.1079603,"70 mph"
52.1013032,1.1086594,"70 mph"
52.0996204,1.1106242,"70 mph"
52.0985096,1.1122133,"70 mph"
52.1024301,1.1087435,"70 mph"
52.102226,1.108871,"70 mph"
52.1032785,1.1086294,"70 mph"
52.1029121,1.1085807,"70 mph"
52.1061343,1.1063574,"70 mph"
52.1055761,1.1065001,"70 mph"
52.1040889,1.107121,"70 mph"
52.1047097,1.1068107,"70 mph"
52.1078301,1.1060393,"70 mph"
52.1069349,1.1061798,"70 mph"
52.1061343,1.1063574,UK:nsl_dual
52.1055761,1.1065001,UK:nsl_dual
52.1040889,1.107121,UK:nsl_dual
52.1047097,1.1068107,UK:nsl_dual
52.1078301,1.1060393,UK:nsl_dual
52.1069349,1.1061798,UK:nsl_dual
52.1029899,1.1077513,"70 mph"
52.1026892,1.1079423,"70 mph"
52.1029899,1.1077513,UK:nsl_dual
52.1026892,1.1079423,UK:nsl_dual
52.1038148,1.1075483,"70 mph"
52.1041369,1.1073729,"70 mph"
52.1041369,1.1073729,"70 mph"
52.1038148,1.1075483,UK:nsl_dual
52.1041369,1.1073729,UK:nsl_dual
52.1041369,1.1073729,UK:nsl_dual
52.0631903,1.1106529,"60 mph"
52.0637173,1.1106759,"60 mph"
52.0628514,1.1104875,"60 mph"
52.0635046,1.1107116,"60 mph"
52.063946,1.110553,"60 mph"
52.0631903,1.1106529,UK:nsl_single
52.0637173,1.1106759,UK:nsl_single
52.0628514,1.1104875,UK:nsl_single
52.0635046,1.1107116,UK:nsl_single
52.063946,1.110553,UK:nsl_single
52.0884923,1.1131302,"70 mph"
52.0883455,1.1121007,"70 mph"
52.0884269,1.1127673,"70 mph"
52.0885266,1.1132803,"70 mph"
52.0883092,1.1119489,"70 mph"
52.0884923,1.1131302,UK:nsl_dual
52.0883455,1.1121007,UK:nsl_dual
52.0884269,1.1127673,UK:nsl_dual
52.0885266,1.1132803,UK:nsl_dual
52.0883092,1.1119489,UK:nsl_dual
52.1032865,1.0997905,"50 mph"
52.1034763,1.1006831,"50 mph"
52.1032865,1.0997905,"survey 2013-08-09"
52.1034763,1.1006831,"survey 2013-08-09"
52.0628714,1.1771925,"30 mph"
52.0629057,1.1773231,"30 mph"
52.062692,1.1758523,"30 mph"
52.0658586,1.1723514,"30 mph"
52.0660157,1.17229,"30 mph"
52.0652186,1.1723741,"30 mph"
52.0246479,1.1393137,"60 mph"
52.0240419,1.139249,"60 mph"
52.065341,1.1400313,"30 mph"
52.06522,1.1399918,"30 mph"
52.0561907,1.1597052,"20 mph"
52.0560717,1.1605326,"20 mph"
52.0566599,1.1597815,"20 mph"
52.0566841,1.1594179,"20 mph"
52.0603059,1.1660265,"30 mph"
52.0607179,1.1653034,"30 mph"
52.0628393,1.2587364,"30 mph"
52.0631262,1.258801,"30 mph"
52.0627102,1.2588583,"30 mph"
52.0624519,1.2589516,"30 mph"
52.0650511,1.2523941,"30 mph"
52.0647412,1.252549,"30 mph"
52.0660692,1.2534344,"30 mph"
52.0657833,1.2534471,"30 mph"
52.0625476,1.2477766,"30 mph"
52.0627963,1.2476964,"30 mph"
52.059618,1.2470924,"30 mph"
52.0601802,1.2469983,"30 mph"
52.0604165,1.2473962,"30 mph"
52.0604388,1.2475141,"30 mph"
52.0602515,1.2469964,"30 mph"
52.060306,1.2470433,"30 mph"
52.0604761,1.247616,"30 mph"
52.0596302,1.2480426,"30 mph"
52.059618,1.2470924,"30 mph"
52.0578319,1.2412109,"30 mph"
52.0581556,1.2413373,"30 mph"
52.0579318,1.241311,"30 mph"
52.0578188,1.2409764,"30 mph"
52.0573746,1.2409845,"30 mph"
52.0581556,1.2413373,"30 mph"
52.0581077,1.242315,"30 mph"
52.0573517,1.2398695,"30 mph"
52.0574507,1.2397096,"30 mph"
52.0576192,1.2396239,"30 mph"
52.0571544,1.2399905,"30 mph"
52.066356,1.2390961,"30 mph"
52.0664211,1.2390888,"30 mph"
52.0647766,1.2394168,"30 mph"
52.0662223,1.2362904,"30 mph"
52.0660506,1.2368517,"30 mph"
52.0661944,1.2365,"30 mph"
52.0661383,1.2366777,"30 mph"
52.0663447,1.2377932,"30 mph"
52.0661234,1.2371905,"30 mph"
52.0662842,1.2374813,"30 mph"
52.0512991,1.2170435,"30 mph"
52.0513278,1.2174095,"30 mph"
52.0513095,1.2162808,"30 mph"
52.0513228,1.2157212,"30 mph"
52.0507142,1.2162998,"30 mph"
52.0507226,1.2169486,"30 mph"
52.0506896,1.2157727,"30 mph"
52.0509947,1.2141552,"30 mph"
52.050924,1.2142225,"30 mph"
52.0507993,1.2141642,"30 mph"
52.0506693,1.2141798,"30 mph"
52.0511497,1.2140526,"30 mph"
52.0513385,1.2140537,"30 mph"
52.0509084,1.214615,"30 mph"
52.0508811,1.2143687,"30 mph"
52.0509007,1.2149589,"30 mph"
52.050924,1.2142225,"30 mph"
52.0512323,1.2111608,"30 mph"
52.0507969,1.2111125,"30 mph"
52.0528883,1.2153796,"30 mph"
52.0531135,1.2156347,"30 mph"
52.0531135,1.2157892,"30 mph"
52.0559869,1.2340598,"30 mph"
52.0559315,1.232285,"30 mph"
52.0553776,1.2310296,"30 mph"
52.0563923,1.2309688,"30 mph"
52.0564481,1.2322996,"30 mph"
52.0553371,1.2323081,"30 mph"
52.0559315,1.232285,"30 mph"
52.0572523,1.2301216,"30 mph"
52.057268,1.2311967,"30 mph"
52.057247,1.2321643,"30 mph"
52.0568873,1.2358636,"30 mph"
52.0576189,1.2357554,"30 mph"
52.0577514,1.2362536,"30 mph"
52.0633461,1.2294256,"30 mph"
52.0628975,1.2294205,"30 mph"
52.0645132,1.2293798,"30 mph"
52.0636372,1.2259916,"30 mph"
52.063764,1.2261259,"30 mph"
52.0639729,1.2260886,"30 mph"
52.0628815,1.2259884,"30 mph"
52.0636372,1.2259916,"30 mph"
52.0637267,1.2252977,"30 mph"
52.0587249,1.2359452,"30 mph"
52.0590337,1.2359234,"30 mph"
52.0590337,1.2359234,"30 mph"
52.0591815,1.2352768,"30 mph"
52.0591723,1.2367086,"30 mph"
52.0554564,1.2363067,"30 mph"
52.055652,1.2361643,"30 mph"
52.0552494,1.2362638,"30 mph"
52.0555637,1.2362742,"30 mph"
52.0585941,1.2491616,"30 mph"
52.05883,1.249843,"30 mph"
52.05883,1.249843,"30 mph"
52.0590117,1.249672,"30 mph"
52.058563,1.2500896,"30 mph"
52.0584826,1.250135,"30 mph"
52.0579322,1.2437032,"30 mph"
52.0578382,1.2437119,"30 mph"
52.0577332,1.2437513,"30 mph"
52.0587848,1.2456579,"30 mph"
52.0587503,1.2464231,"30 mph"
52.0585363,1.2455157,"30 mph"
52.0585698,1.2448954,"30 mph"
52.0588279,1.2448468,"30 mph"
52.0579697,1.246493,"30 mph"
52.0583817,1.2465398,"30 mph"
52.0578118,1.246495,"30 mph"
52.0584471,1.2516692,"30 mph"
52.0587138,1.2515811,"30 mph"
52.0588442,1.2514706,"30 mph"
52.0591213,1.2511127,"30 mph"
52.0577924,1.2511931,"30 mph"
52.0586639,1.2526782,"30 mph"
52.0578596,1.2511812,"30 mph"
52.0583091,1.2512016,"30 mph"
52.0583673,1.2513122,"30 mph"
52.0587363,1.2526763,"30 mph"
52.0591024,1.2524813,"30 mph"
52.0585773,1.2525643,"30 mph"
52.0581378,1.2511683,"30 mph"
52.0584125,1.2514687,"30 mph"
52.0584471,1.2516692,"30 mph"
52.0586158,1.2526453,"30 mph"
52.0580107,1.2511738,"30 mph"
52.0528232,1.1848282,"20 mph"
52.0525201,1.1847778,"20 mph"
52.0525201,1.1847778,"20 mph"
52.052506,1.1851779,"20 mph"
52.0525272,1.1846207,"20 mph"
52.0534064,1.185847,"20 mph"
52.053445,1.185296,"20 mph"
52.053445,1.185296,"20 mph"
52.0535806,1.1853047,"20 mph"
52.0531691,1.1852938,"20 mph"
52.069111,1.1841984,"30 mph"
52.0690658,1.1832599,"30 mph"
52.0688816,1.1843032,"30 mph"
52.0686838,1.1846894,"30 mph"
52.0686969,1.1844319,"30 mph"
52.0323192,1.1954276,"20 mph"
52.0320293,1.1948962,"20 mph"
52.0321297,1.1951623,"20 mph"
52.0267644,1.1971364,"20 mph"
52.0262536,1.1974181,"20 mph"
